total_accuracy,f1_gasp,recall_gasp,clf_label,total_samples,positives,negatives,nearMiss_ratio,nearMiss_samples,total_features,test_size_ratio,folds,kfold_repeats,sampling_repeats,n_mfcc_amount,model_name,model_info,userInput
0.7549785539215687,0.7536533220821147,0.7720486111111112,gasp,104,52,52,10,5,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.8287683823529413,0.8468773775459146,0.9407986111111111,gasp,104,52,52,20,2,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.6745404411764706,0.6707644181154242,0.6895833333333333,gasp,104,52,52,20,2,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.7572814542483659,0.731158144615962,0.6925347222222221,gasp,104,52,52,20,2,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.7221200980392157,0.7431251128407121,0.8116319444444444,gasp,104,52,52,20,2,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5080882352941176,0.13454018445322793,0.2,gasp,104,52,52,20,2,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.7735651552287581,0.7737625937229264,0.7871527777777778,gasp,104,52,52,20,2,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.6420087826797385,0.618061848067653,0.6118055555555555,gasp,104,52,52,20,2,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.6998519199346406,0.6645274821068164,0.6274305555555556,gasp,104,52,52,20,2,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.7129799836601307,0.7322654258151549,0.8013888888888888,gasp,104,52,52,20,2,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.6776756535947712,0.6638553850260507,0.6621527777777777,gasp,104,52,52,20,2,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7688827614379086,0.7656424136793719,0.7730902777777778,gasp,104,52,52,20,2,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.8837724673202614,0.8928018045336157,0.9508680555555556,gasp,104,52,52,1,32,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.6367136437908497,0.6239403041918522,0.6227430555555555,gasp,104,52,52,1,32,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.7326950571895425,0.6968239451037439,0.6616319444444445,gasp,104,52,52,1,32,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.7292790032679739,0.7318498605582584,0.7506944444444443,gasp,104,52,52,1,32,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5044117647058823,0.13278656126482213,0.2,gasp,104,52,52,1,32,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.8068218954248365,0.7949452087300385,0.7743055555555555,gasp,104,52,52,1,32,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.652466299019608,0.6245535132222438,0.6027777777777777,gasp,104,52,52,1,32,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.6719822303921569,0.6173581592341267,0.5576388888888889,gasp,104,52,52,1,32,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.7218494689542483,0.7247548013207086,0.7550347222222222,gasp,104,52,52,1,32,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.7055402369281047,0.7014138090366806,0.7154513888888889,gasp,104,52,52,1,32,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7969515931372549,0.7929219152235792,0.7909722222222222,gasp,104,52,52,1,32,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.8707312091503269,0.8774103457172343,0.928125,gasp,104,52,52,2,26,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.6530637254901961,0.6406254119080542,0.6496527777777777,gasp,104,52,52,2,26,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.7270680147058823,0.7081071610493049,0.6763888888888889,gasp,104,52,52,2,26,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.6875510620915032,0.6862240833641763,0.7005208333333333,gasp,104,52,52,2,26,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5022058823529412,0.1317246376811594,0.2,gasp,104,52,52,2,26,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.7825418709150327,0.7641583150251882,0.7560763888888888,gasp,104,52,52,2,26,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.6127399918300653,0.5940077501692458,0.5885416666666666,gasp,104,52,52,2,26,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.6326695261437908,0.5687219590480039,0.5133680555555555,gasp,104,52,52,2,26,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.6783803104575163,0.7057910531413443,0.7859375,gasp,104,52,52,2,26,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.699422998366013,0.6904696448417424,0.6902777777777778,gasp,104,52,52,2,26,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7553053513071896,0.7442880981677421,0.7416666666666667,gasp,104,52,52,2,26,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.8602890114379085,0.871417364992249,0.9196180555555555,gasp,104,52,52,4,13,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.6600183823529412,0.6502847972479653,0.6409722222222223,gasp,104,52,52,4,13,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.69921875,0.6912682276014319,0.6744791666666666,gasp,104,52,52,4,13,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.7497089460784314,0.7572556076319622,0.7817708333333333,gasp,104,52,52,4,13,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5251736111111112,0.6808026755852842,1.0,gasp,104,52,52,4,13,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.752405024509804,0.7452621218865414,0.7315972222222222,gasp,104,52,52,4,13,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.6270424836601307,0.6213634359706341,0.6289930555555556,gasp,104,52,52,4,13,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.6678410947712419,0.6324954562551311,0.5876736111111112,gasp,104,52,52,4,13,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.693203635620915,0.7135504468245668,0.7649305555555556,gasp,104,52,52,4,13,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.7357638888888889,0.7380707866377203,0.7465277777777778,gasp,104,52,52,4,13,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7767258986928104,0.773557049568079,0.7730902777777778,gasp,104,52,52,4,13,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.8749948937908496,0.8845747683044509,0.9357638888888888,gasp,104,52,52,6,8,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.6136488970588235,0.6133301507788738,0.6253472222222223,gasp,104,52,52,6,8,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.6832107843137255,0.6917242578542888,0.7135416666666667,gasp,104,52,52,6,8,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.7086397058823529,0.7254032968039648,0.7616319444444444,gasp,104,52,52,6,8,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5316023284313726,0.6839849932676019,1.0,gasp,104,52,52,6,8,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.7700571895424836,0.7702467707730865,0.7746527777777776,gasp,104,52,52,6,8,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.650250204248366,0.6414736726336958,0.6355902777777778,gasp,104,52,52,6,8,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.656530841503268,0.6213417255474144,0.5791666666666666,gasp,104,52,52,6,8,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.670562704248366,0.6980626335962687,0.7663194444444443,gasp,104,52,52,6,8,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.6888480392156863,0.6834409899096431,0.6793402777777778,gasp,104,52,52,6,8,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7181168300653594,0.7275846030044947,0.739236111111111,gasp,104,52,52,6,8,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.8461550245098037,0.8544903926482874,0.9072916666666666,gasp,104,52,52,8,6,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.6450929330065359,0.6283980899738825,0.6338541666666666,gasp,104,52,52,8,6,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.7651501225490196,0.7490534049928399,0.7300347222222221,gasp,104,52,52,8,6,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.7231770833333333,0.7342887087505308,0.7722222222222223,gasp,104,52,52,8,6,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5044168709150327,0.18276978818283168,0.275,gasp,104,52,52,8,6,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.7516493055555556,0.7499512176205287,0.7607638888888889,gasp,104,52,52,8,6,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.6629442401960784,0.6582734637223802,0.6782986111111111,gasp,104,52,52,8,6,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.6625408496732026,0.6175876090069201,0.5779513888888889,gasp,104,52,52,8,6,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
0.7307393790849673,0.7429214188682572,0.7883680555555554,gasp,104,52,52,8,6,26,0.2,5,5,5,20,GaussianNB,None,experiment_3_date_2019-09-20
0.6804687500000001,0.6719439813712259,0.6802083333333333,gasp,104,52,52,8,6,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_3_date_2019-09-20
0.7798355800653594,0.7794496514407505,0.7909722222222222,gasp,104,52,52,8,6,26,0.2,5,5,5,20,MLPClassifier,None,experiment_3_date_2019-09-20
0.8562397875816993,0.8627485617452724,0.9210069444444444,gasp,104,52,52,10,5,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_3_date_2019-09-20
0.6478400735294118,0.6245594660542415,0.618923611111111,gasp,104,52,52,10,5,26,0.2,5,5,5,20,Id3Estimator,None,experiment_3_date_2019-09-20
0.7165951797385621,0.7094533274462858,0.7131944444444445,gasp,104,52,52,10,5,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_3_date_2019-09-20
0.7454707924836601,0.7449066387688679,0.7638888888888888,gasp,104,52,52,10,5,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.5058823529411764,0.13369565217391305,0.2,gasp,104,52,52,10,5,26,0.2,5,5,5,20,SVC,None,experiment_3_date_2019-09-20
0.7523590686274509,0.7485622608600551,0.7668402777777777,gasp,104,52,52,10,5,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_3_date_2019-09-20
0.6345128676470588,0.6096150275378216,0.6041666666666666,gasp,104,52,52,10,5,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_3_date_2019-09-20
0.6874744689542484,0.6362681379293222,0.5791666666666666,gasp,104,52,52,10,5,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_3_date_2019-09-20
