total_accuracy,f1_whisper,recall_whisper,clf_label,total_samples,positives,negatives,total_features,test_size_ratio,folds,kfold_repeats,sampling_repeats,n_mfcc_amount,model_name,model_info
0.5837152777777778,0.639762876012876,0.7737499999999999,whisper,54,27,27,11,0.2,5,5,5,5,SVC,None,experiment_2_date_2019-09-19
0.6734722222222221,0.7624617049617048,1.0,whisper,54,27,27,11,0.2,5,5,5,5,SVC,None,experiment_2_date_2019-09-19
0.8005555555555556,0.8032097763347763,0.82375,whisper,54,27,27,11,0.2,5,5,5,5,GaussianProcessClassifier,None,experiment_2_date_2019-09-19
0.719236111111111,0.726048396048396,0.754375,whisper,54,27,27,11,0.2,5,5,5,5,DecisionTreeClassifier,None,experiment_2_date_2019-09-19
0.6701736111111112,0.6525031912531912,0.645625,whisper,54,27,27,11,0.2,5,5,5,5,RandomForestClassifier,None,experiment_2_date_2019-09-19
0.5973263888888889,0.6663520507270507,0.80625,whisper,54,27,27,11,0.2,5,5,5,5,GaussianNB,None,experiment_2_date_2019-09-19
0.7214930555555555,0.72126332001332,0.74875,whisper,54,27,27,11,0.2,5,5,5,5,AdaBoostClassifier,None,experiment_2_date_2019-09-19
0.7810069444444445,0.7813862526362526,0.820625,whisper,54,27,27,11,0.2,5,5,5,5,MLPClassifier,None,experiment_2_date_2019-09-19
0.8311458333333334,0.8508186951936952,0.903125,whisper,54,27,27,16,0.2,5,5,5,10,Sequential,model_layers=5,experiment_2_date_2019-09-19
0.7110416666666667,0.6877430902430903,0.693125,whisper,54,27,27,16,0.2,5,5,5,10,Id3Estimator,None,experiment_2_date_2019-09-19
0.8148263888888889,0.8245644633144633,0.86875,whisper,54,27,27,16,0.2,5,5,5,10,KNeighborsClassifier,None,experiment_2_date_2019-09-19
0.5804166666666667,0.6652874902874903,0.83875,whisper,54,27,27,16,0.2,5,5,5,10,SVC,None,experiment_2_date_2019-09-19
0.6592361111111111,0.7541742979242979,1.0,whisper,54,27,27,16,0.2,5,5,5,10,SVC,None,experiment_2_date_2019-09-19
0.766875,0.7933032939282938,0.8831249999999999,whisper,54,27,27,16,0.2,5,5,5,10,GaussianProcessClassifier,None,experiment_2_date_2019-09-19
0.6706944444444445,0.6555728993228993,0.66125,whisper,54,27,27,16,0.2,5,5,5,10,DecisionTreeClassifier,None,experiment_2_date_2019-09-19
0.7211111111111111,0.7134000721500721,0.68875,whisper,54,27,27,16,0.2,5,5,5,10,RandomForestClassifier,None,experiment_2_date_2019-09-19
0.7145138888888889,0.7539656177156178,0.83375,whisper,54,27,27,16,0.2,5,5,5,10,GaussianNB,None,experiment_2_date_2019-09-19
0.6614583333333333,0.6633195970695971,0.7062499999999999,whisper,54,27,27,16,0.2,5,5,5,10,AdaBoostClassifier,None,experiment_2_date_2019-09-19
0.7887847222222222,0.7979301948051948,0.825,whisper,54,27,27,16,0.2,5,5,5,10,MLPClassifier,None,experiment_2_date_2019-09-19
0.8016319444444444,0.8163469863469863,0.8643749999999999,whisper,54,27,27,7,0.2,5,5,5,1,Sequential,model_layers=5,experiment_2_date_2019-09-19
0.6637847222222222,0.6479401154401154,0.6575,whisper,54,27,27,7,0.2,5,5,5,1,Id3Estimator,None,experiment_2_date_2019-09-19
0.6612152777777778,0.6379734848484848,0.620625,whisper,54,27,27,7,0.2,5,5,5,1,KNeighborsClassifier,None,experiment_2_date_2019-09-19
0.6226041666666666,0.6987742812742813,0.8700000000000001,whisper,54,27,27,7,0.2,5,5,5,1,SVC,None,experiment_2_date_2019-09-19
0.6134027777777777,0.6715689171939172,0.7887500000000001,whisper,54,27,27,7,0.2,5,5,5,1,SVC,None,experiment_2_date_2019-09-19
0.6174305555555555,0.6198282273282273,0.6368750000000001,whisper,54,27,27,7,0.2,5,5,5,1,GaussianProcessClassifier,None,experiment_2_date_2019-09-19
0.7111458333333334,0.7178284909534909,0.730625,whisper,54,27,27,7,0.2,5,5,5,1,DecisionTreeClassifier,None,experiment_2_date_2019-09-19
0.5855902777777777,0.558381340881341,0.544375,whisper,54,27,27,7,0.2,5,5,5,1,RandomForestClassifier,None,experiment_2_date_2019-09-19
0.6527083333333332,0.7095004995004994,0.8556250000000001,whisper,54,27,27,7,0.2,5,5,5,1,GaussianNB,None,experiment_2_date_2019-09-19
0.5864930555555555,0.5870258214008215,0.603125,whisper,54,27,27,7,0.2,5,5,5,1,AdaBoostClassifier,None,experiment_2_date_2019-09-19
0.6152777777777778,0.624046509046509,0.674375,whisper,54,27,27,7,0.2,5,5,5,1,MLPClassifier,None,experiment_2_date_2019-09-19
0.8365625,0.8527814546564546,0.9062499999999999,whisper,54,27,27,11,0.2,5,5,5,5,Sequential,model_layers=5,experiment_2_date_2019-09-19
0.6495833333333334,0.6613794538794538,0.7081249999999999,whisper,54,27,27,11,0.2,5,5,5,5,Id3Estimator,None,experiment_2_date_2019-09-19
0.7480902777777778,0.7441630591630591,0.7487499999999999,whisper,54,27,27,11,0.2,5,5,5,5,KNeighborsClassifier,None,experiment_2_date_2019-09-19
0.5822569444444444,0.6626111388611388,0.8068749999999999,whisper,54,27,27,11,0.2,5,5,5,5,SVC,None,experiment_2_date_2019-09-19
0.6204861111111111,0.7002822871572871,0.9256249999999999,whisper,54,27,27,11,0.2,5,5,5,5,SVC,None,experiment_2_date_2019-09-19
0.8145138888888889,0.8302054195804196,0.8818749999999999,whisper,54,27,27,11,0.2,5,5,5,5,GaussianProcessClassifier,None,experiment_2_date_2019-09-19
0.6649652777777778,0.6666450910200911,0.698125,whisper,54,27,27,11,0.2,5,5,5,5,DecisionTreeClassifier,None,experiment_2_date_2019-09-19
0.6763541666666666,0.6554083416583417,0.6475,whisper,54,27,27,11,0.2,5,5,5,5,RandomForestClassifier,None,experiment_2_date_2019-09-19
0.6255208333333333,0.6892775974025974,0.8075,whisper,54,27,27,11,0.2,5,5,5,5,GaussianNB,None,experiment_2_date_2019-09-19
0.6386458333333334,0.632972582972583,0.6556250000000001,whisper,54,27,27,11,0.2,5,5,5,5,AdaBoostClassifier,None,experiment_2_date_2019-09-19
0.7615972222222223,0.7647132728382728,0.7918750000000001,whisper,54,27,27,11,0.2,5,5,5,5,MLPClassifier,None,experiment_2_date_2019-09-19
0.8517708333333334,0.8577872821622822,0.8718750000000001,whisper,54,27,27,16,0.2,5,5,5,10,Sequential,model_layers=5,experiment_2_date_2019-09-19
0.7785069444444445,0.7708175851925853,0.775625,whisper,54,27,27,16,0.2,5,5,5,10,Id3Estimator,None,experiment_2_date_2019-09-19
0.8207638888888888,0.835399531024531,0.894375,whisper,54,27,27,16,0.2,5,5,5,10,KNeighborsClassifier,None,experiment_2_date_2019-09-19
0.692951388888889,0.715019771894772,0.7874999999999999,whisper,54,27,27,16,0.2,5,5,5,10,SVC,None,experiment_2_date_2019-09-19
0.6575347222222222,0.7536550949050949,0.9975,whisper,54,27,27,16,0.2,5,5,5,10,SVC,None,experiment_2_date_2019-09-19
0.8270833333333334,0.8352191558441557,0.8743749999999999,whisper,54,27,27,16,0.2,5,5,5,10,GaussianProcessClassifier,None,experiment_2_date_2019-09-19
0.7249652777777778,0.7207007575757575,0.736875,whisper,54,27,27,16,0.2,5,5,5,10,DecisionTreeClassifier,None,experiment_2_date_2019-09-19
0.6677430555555556,0.6309787434787435,0.60375,whisper,54,27,27,16,0.2,5,5,5,10,RandomForestClassifier,None,experiment_2_date_2019-09-19
0.6973958333333334,0.7391792235542236,0.8243749999999999,whisper,54,27,27,16,0.2,5,5,5,10,GaussianNB,None,experiment_2_date_2019-09-19
0.7414930555555556,0.7437820512820513,0.7556250000000001,whisper,54,27,27,16,0.2,5,5,5,10,AdaBoostClassifier,None,experiment_2_date_2019-09-19
0.78375,0.7891464785214786,0.8200000000000001,whisper,54,27,27,16,0.2,5,5,5,10,MLPClassifier,None,experiment_2_date_2019-09-19
0.8240277777777778,0.828915528915529,0.8412499999999999,whisper,54,27,27,18,0.2,5,5,5,12,Sequential,model_layers=5,experiment_2_date_2019-09-19
0.725625,0.7147791097791096,0.7324999999999999,whisper,54,27,27,18,0.2,5,5,5,12,Id3Estimator,None,experiment_2_date_2019-09-19
0.7568402777777777,0.7860291097791098,0.86,whisper,54,27,27,18,0.2,5,5,5,12,KNeighborsClassifier,None,experiment_2_date_2019-09-19
0.7485416666666667,0.7800505744255745,0.8506250000000001,whisper,54,27,27,18,0.2,5,5,5,12,SVC,None,experiment_2_date_2019-09-19
0.68125,0.7671386946386947,1.0,whisper,54,27,27,18,0.2,5,5,5,12,SVC,None,experiment_2_date_2019-09-19
0.8530208333333333,0.8587860750360752,0.87625,whisper,54,27,27,18,0.2,5,5,5,12,GaussianProcessClassifier,None,experiment_2_date_2019-09-19
0.6727083333333334,0.6613492063492064,0.65625,whisper,54,27,27,18,0.2,5,5,5,12,DecisionTreeClassifier,None,experiment_2_date_2019-09-19
0.7362152777777777,0.7145445526695526,0.680625,whisper,54,27,27,18,0.2,5,5,5,12,RandomForestClassifier,None,experiment_2_date_2019-09-19
0.6610763888888889,0.6913537157287157,0.765,whisper,54,27,27,18,0.2,5,5,5,12,GaussianNB,None,experiment_2_date_2019-09-19
0.7033680555555555,0.7000934482184482,0.713125,whisper,54,27,27,18,0.2,5,5,5,12,AdaBoostClassifier,None,experiment_2_date_2019-09-19
0.8375000000000001,0.8361788211788213,0.8456250000000001,whisper,54,27,27,18,0.2,5,5,5,12,MLPClassifier,None,experiment_2_date_2019-09-19
0.8864583333333333,0.8918713924963924,0.91875,whisper,54,27,27,21,0.2,5,5,5,15,Sequential,model_layers=5,experiment_2_date_2019-09-19
0.7417708333333333,0.7422943722943723,0.7581249999999999,whisper,54,27,27,21,0.2,5,5,5,15,Id3Estimator,None,experiment_2_date_2019-09-19
0.7521875,0.7824061355311355,0.8631249999999999,whisper,54,27,27,21,0.2,5,5,5,15,KNeighborsClassifier,None,experiment_2_date_2019-09-19
0.7281597222222222,0.741811938061938,0.8,whisper,54,27,27,21,0.2,5,5,5,15,SVC,None,experiment_2_date_2019-09-19
0.6466319444444444,0.7468159618159618,1.0,whisper,54,27,27,21,0.2,5,5,5,15,SVC,None,experiment_2_date_2019-09-19
0.7753819444444445,0.7971672771672771,0.8725,whisper,54,27,27,21,0.2,5,5,5,15,GaussianProcessClassifier,None,experiment_2_date_2019-09-19
0.6748611111111111,0.6634799228549229,0.674375,whisper,54,27,27,21,0.2,5,5,5,15,DecisionTreeClassifier,None,experiment_2_date_2019-09-19
0.7787847222222223,0.7565715534465535,0.7224999999999999,whisper,54,27,27,21,0.2,5,5,5,15,RandomForestClassifier,None,experiment_2_date_2019-09-19
0.7744791666666667,0.781390762015762,0.819375,whisper,54,27,27,21,0.2,5,5,5,15,GaussianNB,None,experiment_2_date_2019-09-19
0.7779513888888889,0.7769837107337108,0.788125,whisper,54,27,27,21,0.2,5,5,5,15,AdaBoostClassifier,None,experiment_2_date_2019-09-19
0.8025347222222222,0.8074495643245644,0.8262499999999999,whisper,54,27,27,21,0.2,5,5,5,15,MLPClassifier,None,experiment_2_date_2019-09-19
0.8356597222222222,0.8398006854256854,0.851875,whisper,54,27,27,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_2_date_2019-09-19
0.6594791666666666,0.6588857670107671,0.6693749999999999,whisper,54,27,27,26,0.2,5,5,5,20,Id3Estimator,None,experiment_2_date_2019-09-19
0.6970486111111112,0.7481196581196581,0.875,whisper,54,27,27,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_2_date_2019-09-19
0.7266666666666667,0.7575406537906539,0.8256249999999999,whisper,54,27,27,26,0.2,5,5,5,20,SVC,None,experiment_2_date_2019-09-19
0.5193402777777778,0.6243686868686869,0.8899999999999999,whisper,54,27,27,26,0.2,5,5,5,20,SVC,None,experiment_2_date_2019-09-19
0.6900347222222222,0.7344704600954601,0.849375,whisper,54,27,27,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_2_date_2019-09-19
0.6084027777777778,0.6275820707070707,0.670625,whisper,54,27,27,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_2_date_2019-09-19
0.6745486111111112,0.6464258658008658,0.624375,whisper,54,27,27,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_2_date_2019-09-19
0.6824652777777778,0.7238501082251082,0.8175,whisper,54,27,27,26,0.2,5,5,5,20,GaussianNB,None,experiment_2_date_2019-09-19
0.6285069444444444,0.6488390775890776,0.703125,whisper,54,27,27,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_2_date_2019-09-19
0.6953819444444445,0.7096352258852259,0.756875,whisper,54,27,27,26,0.2,5,5,5,20,MLPClassifier,None,experiment_2_date_2019-09-19
0.8340972222222223,0.8315088383838384,0.8312499999999999,whisper,54,27,27,31,0.2,5,5,5,25,Sequential,model_layers=5,experiment_2_date_2019-09-19
0.7733333333333332,0.7798232323232324,0.7925,whisper,54,27,27,31,0.2,5,5,5,25,Id3Estimator,None,experiment_2_date_2019-09-19
0.7780555555555556,0.8098895548895548,0.8937499999999999,whisper,54,27,27,31,0.2,5,5,5,25,KNeighborsClassifier,None,experiment_2_date_2019-09-19
0.7355555555555555,0.7425772144522145,0.798125,whisper,54,27,27,31,0.2,5,5,5,25,SVC,None,experiment_2_date_2019-09-19
0.5592013888888888,0.7008254245754246,1.0,whisper,54,27,27,31,0.2,5,5,5,25,SVC,None,experiment_2_date_2019-09-19
0.839201388888889,0.8447610722610723,0.878125,whisper,54,27,27,31,0.2,5,5,5,25,GaussianProcessClassifier,None,experiment_2_date_2019-09-19
0.6914930555555556,0.6919462481962483,0.7212500000000001,whisper,54,27,27,31,0.2,5,5,5,25,DecisionTreeClassifier,None,experiment_2_date_2019-09-19
0.6981597222222222,0.6799542124542125,0.67125,whisper,54,27,27,31,0.2,5,5,5,25,RandomForestClassifier,None,experiment_2_date_2019-09-19
0.6921527777777778,0.7173210123210123,0.7712499999999999,whisper,54,27,27,31,0.2,5,5,5,25,GaussianNB,None,experiment_2_date_2019-09-19
0.7728472222222222,0.7685980685980686,0.795625,whisper,54,27,27,31,0.2,5,5,5,25,AdaBoostClassifier,None,experiment_2_date_2019-09-19
0.7905208333333333,0.7795057720057721,0.7893749999999999,whisper,54,27,27,31,0.2,5,5,5,25,MLPClassifier,None,experiment_2_date_2019-09-19
0.8243750000000001,0.8618227605727605,0.98875,whisper,54,27,27,36,0.2,5,5,5,30,Sequential,model_layers=5,experiment_2_date_2019-09-19
0.7084375,0.71823933011433,0.750625,whisper,54,27,27,36,0.2,5,5,5,30,Id3Estimator,None,experiment_2_date_2019-09-19
0.7724305555555555,0.811494547119547,0.93625,whisper,54,27,27,36,0.2,5,5,5,30,KNeighborsClassifier,None,experiment_2_date_2019-09-19
0.7351736111111111,0.754898851148851,0.80625,whisper,54,27,27,36,0.2,5,5,5,30,SVC,None,experiment_2_date_2019-09-19
0.5541666666666667,0.697864219114219,1.0,whisper,54,27,27,36,0.2,5,5,5,30,SVC,None,experiment_2_date_2019-09-19
0.7668402777777777,0.7959172771672772,0.8893749999999999,whisper,54,27,27,36,0.2,5,5,5,30,GaussianProcessClassifier,None,experiment_2_date_2019-09-19
0.7080555555555557,0.70553841991342,0.70875,whisper,54,27,27,36,0.2,5,5,5,30,DecisionTreeClassifier,None,experiment_2_date_2019-09-19
0.7113194444444444,0.683503787878788,0.6675,whisper,54,27,27,36,0.2,5,5,5,30,RandomForestClassifier,None,experiment_2_date_2019-09-19
0.6992361111111112,0.7155930180930181,0.76,whisper,54,27,27,36,0.2,5,5,5,30,GaussianNB,None,experiment_2_date_2019-09-19
0.748263888888889,0.7597777222777222,0.790625,whisper,54,27,27,36,0.2,5,5,5,30,AdaBoostClassifier,None,experiment_2_date_2019-09-19
0.7950347222222223,0.8062275224775225,0.8375000000000001,whisper,54,27,27,36,0.2,5,5,5,30,MLPClassifier,None,experiment_2_date_2019-09-19
0.8301388888888889,0.85573489010989,0.92625,whisper,54,27,27,41,0.2,5,5,5,35,Sequential,model_layers=5,experiment_2_date_2019-09-19
0.6817361111111111,0.6851136363636363,0.7093750000000001,whisper,54,27,27,41,0.2,5,5,5,35,Id3Estimator,None,experiment_2_date_2019-09-19
0.7513888888888889,0.7903803835053836,0.9049999999999999,whisper,54,27,27,41,0.2,5,5,5,35,KNeighborsClassifier,None,experiment_2_date_2019-09-19
0.8051041666666667,0.8189350233100232,0.87375,whisper,54,27,27,41,0.2,5,5,5,35,SVC,None,experiment_2_date_2019-09-19
0.5610416666666667,0.7009219946719947,1.0,whisper,54,27,27,41,0.2,5,5,5,35,SVC,None,experiment_2_date_2019-09-19
0.7766319444444444,0.7960457597957598,0.86625,whisper,54,27,27,41,0.2,5,5,5,35,GaussianProcessClassifier,None,experiment_2_date_2019-09-19
0.6662847222222222,0.6694981407481408,0.685,whisper,54,27,27,41,0.2,5,5,5,35,DecisionTreeClassifier,None,experiment_2_date_2019-09-19
0.697326388888889,0.6813958957708958,0.660625,whisper,54,27,27,41,0.2,5,5,5,35,RandomForestClassifier,None,experiment_2_date_2019-09-19
0.7719791666666667,0.7748386335886337,0.783125,whisper,54,27,27,41,0.2,5,5,5,35,GaussianNB,None,experiment_2_date_2019-09-19
0.7027430555555556,0.7106429681429681,0.7287499999999999,whisper,54,27,27,41,0.2,5,5,5,35,AdaBoostClassifier,None,experiment_2_date_2019-09-19
0.8163194444444445,0.8255275974025975,0.8624999999999998,whisper,54,27,27,41,0.2,5,5,5,35,MLPClassifier,None,experiment_2_date_2019-09-19
0.7836805555555556,0.8019844044844044,0.865,whisper,54,27,27,7,0.2,5,5,5,1,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.6702430555555556,0.6728607503607503,0.693125,whisper,54,27,27,7,0.2,5,5,5,1,Id3Estimator,None,experiment_2_date_2019-09-20
0.6754166666666666,0.6408856421356421,0.6056250000000001,whisper,54,27,27,7,0.2,5,5,5,1,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.5852083333333333,0.6885585248085248,0.9025,whisper,54,27,27,7,0.2,5,5,5,1,SVC,None,experiment_2_date_2019-09-20
0.5945833333333334,0.6324668387168387,0.7181249999999999,whisper,54,27,27,7,0.2,5,5,5,1,SVC,None,experiment_2_date_2019-09-20
0.6124652777777777,0.583505661005661,0.5825,whisper,54,27,27,7,0.2,5,5,5,1,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.6713888888888888,0.6690346459096459,0.6799999999999999,whisper,54,27,27,7,0.2,5,5,5,1,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.6941319444444445,0.6527462121212122,0.600625,whisper,54,27,27,7,0.2,5,5,5,1,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.6261805555555555,0.7058964646464646,0.89125,whisper,54,27,27,7,0.2,5,5,5,1,GaussianNB,None,experiment_2_date_2019-09-20
0.6351736111111111,0.6298124098124098,0.655,whisper,54,27,27,7,0.2,5,5,5,1,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.6846180555555555,0.6951295232545233,0.743125,whisper,54,27,27,7,0.2,5,5,5,1,MLPClassifier,None,experiment_2_date_2019-09-20
0.8738888888888889,0.8793777056277057,0.9093749999999999,whisper,54,27,27,11,0.2,5,5,5,5,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.6603125,0.657287642912643,0.6749999999999999,whisper,54,27,27,11,0.2,5,5,5,5,Id3Estimator,None,experiment_2_date_2019-09-20
0.7365972222222222,0.7521902403152403,0.799375,whisper,54,27,27,11,0.2,5,5,5,5,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.5951041666666665,0.620586913086913,0.69375,whisper,54,27,27,11,0.2,5,5,5,5,SVC,None,experiment_2_date_2019-09-20
0.6780902777777778,0.7617773199023199,0.98125,whisper,54,27,27,11,0.2,5,5,5,5,SVC,None,experiment_2_date_2019-09-20
0.7945486111111111,0.8078220390720391,0.8499999999999999,whisper,54,27,27,11,0.2,5,5,5,5,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.6554513888888889,0.6731110556110556,0.7081249999999999,whisper,54,27,27,11,0.2,5,5,5,5,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.6877430555555556,0.6646094877344879,0.64375,whisper,54,27,27,11,0.2,5,5,5,5,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.6105902777777777,0.6597389416139416,0.7737499999999999,whisper,54,27,27,11,0.2,5,5,5,5,GaussianNB,None,experiment_2_date_2019-09-20
0.6652430555555555,0.6627354589854589,0.675,whisper,54,27,27,11,0.2,5,5,5,5,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.7555902777777779,0.7612144105894106,0.7743749999999999,whisper,54,27,27,11,0.2,5,5,5,5,MLPClassifier,None,experiment_2_date_2019-09-20
0.9037152777777777,0.9169792013542013,0.9762499999999998,whisper,54,27,27,16,0.2,5,5,5,10,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.6810416666666668,0.6873183760683761,0.7168750000000002,whisper,54,27,27,16,0.2,5,5,5,10,Id3Estimator,None,experiment_2_date_2019-09-20
0.7422916666666666,0.7796393883893884,0.8875,whisper,54,27,27,16,0.2,5,5,5,10,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.6836805555555556,0.7272968004218003,0.8256249999999999,whisper,54,27,27,16,0.2,5,5,5,10,SVC,None,experiment_2_date_2019-09-20
0.6675,0.7583166833166834,1.0,whisper,54,27,27,16,0.2,5,5,5,10,SVC,None,experiment_2_date_2019-09-20
0.8068402777777778,0.8069913419913419,0.8231249999999999,whisper,54,27,27,16,0.2,5,5,5,10,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.6803472222222222,0.6837950937950938,0.693125,whisper,54,27,27,16,0.2,5,5,5,10,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.7228472222222222,0.7101948051948053,0.7093750000000001,whisper,54,27,27,16,0.2,5,5,5,10,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.6294444444444445,0.6673529942279941,0.7450000000000001,whisper,54,27,27,16,0.2,5,5,5,10,GaussianNB,None,experiment_2_date_2019-09-20
0.7321527777777778,0.7216265678765679,0.7318749999999999,whisper,54,27,27,16,0.2,5,5,5,10,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.7703472222222223,0.7786756299256299,0.7975,whisper,54,27,27,16,0.2,5,5,5,10,MLPClassifier,None,experiment_2_date_2019-09-20
0.8738888888888889,0.8868355255855255,0.9481249999999999,whisper,54,27,27,18,0.2,5,5,5,12,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.7199652777777776,0.7263838938838939,0.7487499999999999,whisper,54,27,27,18,0.2,5,5,5,12,Id3Estimator,None,experiment_2_date_2019-09-20
0.7806250000000001,0.7954617604617604,0.85,whisper,54,27,27,18,0.2,5,5,5,12,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.6720833333333334,0.6930031773781774,0.7275,whisper,54,27,27,18,0.2,5,5,5,12,SVC,None,experiment_2_date_2019-09-20
0.6797569444444445,0.766969141969142,1.0,whisper,54,27,27,18,0.2,5,5,5,12,SVC,None,experiment_2_date_2019-09-20
0.774513888888889,0.7994964063714064,0.885625,whisper,54,27,27,18,0.2,5,5,5,12,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.674375,0.6601935564435564,0.674375,whisper,54,27,27,18,0.2,5,5,5,12,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.7619791666666667,0.7535499916749916,0.7474999999999999,whisper,54,27,27,18,0.2,5,5,5,12,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.6605555555555556,0.6946613109113109,0.749375,whisper,54,27,27,18,0.2,5,5,5,12,GaussianNB,None,experiment_2_date_2019-09-20
0.7423958333333334,0.7384844322344323,0.74625,whisper,54,27,27,18,0.2,5,5,5,12,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.8267708333333335,0.8264998196248197,0.8375,whisper,54,27,27,18,0.2,5,5,5,12,MLPClassifier,None,experiment_2_date_2019-09-20
0.8215277777777779,0.8284727772227772,0.8631249999999999,whisper,54,27,27,21,0.2,5,5,5,15,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.7502083333333334,0.7525620213120214,0.785625,whisper,54,27,27,21,0.2,5,5,5,15,Id3Estimator,None,experiment_2_date_2019-09-20
0.7810069444444444,0.8086161754911755,0.8943749999999999,whisper,54,27,27,21,0.2,5,5,5,15,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.7170833333333333,0.7341502247752247,0.7887500000000001,whisper,54,27,27,21,0.2,5,5,5,15,SVC,None,experiment_2_date_2019-09-20
0.6381597222222222,0.7410686535686536,1.0,whisper,54,27,27,21,0.2,5,5,5,15,SVC,None,experiment_2_date_2019-09-20
0.7631597222222223,0.7909010434010434,0.8700000000000001,whisper,54,27,27,21,0.2,5,5,5,15,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.7183333333333333,0.7157075563325562,0.7381249999999999,whisper,54,27,27,21,0.2,5,5,5,15,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.7422916666666666,0.724672619047619,0.703125,whisper,54,27,27,21,0.2,5,5,5,15,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.6775347222222222,0.6937392468642469,0.748125,whisper,54,27,27,21,0.2,5,5,5,15,GaussianNB,None,experiment_2_date_2019-09-20
0.7761805555555557,0.7740219502719503,0.7856249999999999,whisper,54,27,27,21,0.2,5,5,5,15,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.7584375000000001,0.7673430735930735,0.7968749999999999,whisper,54,27,27,21,0.2,5,5,5,15,MLPClassifier,None,experiment_2_date_2019-09-20
0.7995486111111111,0.8086765318015319,0.838125,whisper,54,27,27,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.6350347222222222,0.6375487012987013,0.661875,whisper,54,27,27,26,0.2,5,5,5,20,Id3Estimator,None,experiment_2_date_2019-09-20
0.622361111111111,0.7039925352425352,0.8743749999999999,whisper,54,27,27,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.6528124999999999,0.6955821955821956,0.79,whisper,54,27,27,26,0.2,5,5,5,20,SVC,None,experiment_2_date_2019-09-20
0.5170138888888889,0.6097759879009879,0.8775000000000001,whisper,54,27,27,26,0.2,5,5,5,20,SVC,None,experiment_2_date_2019-09-20
0.751736111111111,0.7772553141303141,0.86625,whisper,54,27,27,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_2_date_2019-09-20
0.6219791666666667,0.6318006299256298,0.6875000000000001,whisper,54,27,27,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_2_date_2019-09-20
0.6829513888888888,0.657615231990232,0.645625,whisper,54,27,27,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_2_date_2019-09-20
0.6997916666666667,0.7228946747696748,0.7849999999999999,whisper,54,27,27,26,0.2,5,5,5,20,GaussianNB,None,experiment_2_date_2019-09-20
0.6034722222222222,0.6062297424797425,0.62875,whisper,54,27,27,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_2_date_2019-09-20
0.7482291666666667,0.7632348207348207,0.81625,whisper,54,27,27,26,0.2,5,5,5,20,MLPClassifier,None,experiment_2_date_2019-09-20
0.8926041666666668,0.903602577977578,0.949375,whisper,54,27,27,31,0.2,5,5,5,25,Sequential,model_layers=5,experiment_2_date_2019-09-20
0.7162152777777777,0.7191734654234654,0.746875,whisper,54,27,27,31,0.2,5,5,5,25,Id3Estimator,None,experiment_2_date_2019-09-20
0.7845833333333333,0.8123174048174048,0.8993749999999999,whisper,54,27,27,31,0.2,5,5,5,25,KNeighborsClassifier,None,experiment_2_date_2019-09-20
0.7273263888888889,0.7555008186258187,0.8456250000000001,whisper,54,27,27,31,0.2,5,5,5,25,SVC,None,experiment_2_date_2019-09-20
