total_accuracy,f1_cry,recall_cry,clf_label,total_samples,positives,negatives,total_features,test_size_ratio,folds,kfold_repeats,sampling_repeats,n_mfcc_amount,model_name,model_info,userInput
0.936328125,0.9384742078038448,0.9609375,cry,200,100,100,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.9256249999999999,0.9286956435758567,0.96,cry,250,125,125,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.946590909090909,0.9480208209110781,0.9636363636363636,cry,276,138,138,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.71796875,0.7127331400754389,0.7250000000000001,cry,100,50,50,26,0.2,5,5,5,20,Id3Estimator,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7328125,0.7242973418064556,0.7166666666666667,cry,150,75,75,26,0.2,5,5,5,20,Id3Estimator,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7746093749999999,0.7750370000343462,0.78046875,cry,200,100,100,26,0.2,5,5,5,20,Id3Estimator,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7684374999999999,0.7672360116224355,0.7662500000000001,cry,250,125,125,26,0.2,5,5,5,20,Id3Estimator,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7855113636363636,0.7809482817659013,0.7744318181818182,cry,276,138,138,26,0.2,5,5,5,20,Id3Estimator,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7781250000000001,0.7598541997003685,0.740625,cry,100,50,50,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.8421875,0.8360156927994457,0.8302083333333334,cry,150,75,75,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.8515625,0.8499367684888544,0.8460937500000001,cry,200,100,100,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.8571875,0.8524899683365554,0.8312499999999998,cry,250,125,125,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.8559659090909091,0.8486564281501137,0.8147727272727272,cry,276,138,138,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.75078125,0.7355342799615245,0.715625,cry,100,50,50,26,0.2,5,5,5,20,SVC,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7432291666666666,0.7310664842991541,0.7104166666666666,cry,150,75,75,26,0.2,5,5,5,20,SVC,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.760546875,0.7558143305830733,0.7523437500000001,cry,200,100,100,26,0.2,5,5,5,20,SVC,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.788125,0.7835097677576676,0.7718750000000001,cry,250,125,125,26,0.2,5,5,5,20,SVC,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7985795454545456,0.7918986489070385,0.7727272727272727,cry,276,138,138,26,0.2,5,5,5,20,SVC,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.66484375,0.7353244111596515,0.975,cry,100,50,50,26,0.2,5,5,5,20,SVC,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.6984375,0.7709621377117941,1.0,cry,150,75,75,26,0.2,5,5,5,20,SVC,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7011718750000001,0.7721297723497272,1.0,cry,200,100,100,26,0.2,5,5,5,20,SVC,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7215624999999999,0.78346213980996,1.0,cry,250,125,125,26,0.2,5,5,5,20,SVC,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7130681818181819,0.7783282235102328,1.0,cry,276,138,138,26,0.2,5,5,5,20,SVC,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.8265625000000001,0.8207731850407933,0.8203125,cry,100,50,50,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.8447916666666667,0.839466047565876,0.8208333333333333,cry,150,75,75,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.822265625,0.8190151452639324,0.8140625,cry,200,100,100,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.8468749999999999,0.8438911057719359,0.83375,cry,250,125,125,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.8772727272727272,0.8764822173321241,0.8732954545454545,cry,276,138,138,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7265625,0.7209705908341744,0.7265625,cry,100,50,50,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7520833333333334,0.7499087917125675,0.7520833333333333,cry,150,75,75,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.755078125,0.7556521167268893,0.76015625,cry,200,100,100,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7878125,0.7838825820607113,0.775625,cry,250,125,125,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.8014204545454546,0.8032612256098862,0.8142045454545455,cry,276,138,138,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.74140625,0.709404884331355,0.6640625,cry,100,50,50,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7557291666666668,0.7444532466537614,0.7291666666666667,cry,150,75,75,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.78125,0.7682697427976906,0.740625,cry,200,100,100,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7940624999999999,0.7874542730738624,0.770625,cry,250,125,125,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.8178977272727274,0.8092501031238618,0.7823863636363637,cry,276,138,138,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7468750000000001,0.7530669903067349,0.7687499999999999,cry,100,50,50,26,0.2,5,5,5,20,GaussianNB,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7692708333333333,0.7704318597228543,0.7833333333333332,cry,150,75,75,26,0.2,5,5,5,20,GaussianNB,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.73828125,0.7458642903595971,0.7718750000000001,cry,200,100,100,26,0.2,5,5,5,20,GaussianNB,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7778125,0.7652627124504323,0.736875,cry,250,125,125,26,0.2,5,5,5,20,GaussianNB,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7482954545454545,0.7456134408364404,0.740909090909091,cry,276,138,138,26,0.2,5,5,5,20,GaussianNB,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7328125,0.7318691359809781,0.7390625,cry,100,50,50,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.7822916666666666,0.7805903580380125,0.7833333333333334,cry,150,75,75,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.787109375,0.7845015406112298,0.77890625,cry,200,100,100,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.809375,0.8059039594731795,0.801875,cry,250,125,125,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.8335227272727272,0.8318100626558149,0.8289772727272728,cry,276,138,138,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.81953125,0.8160037100197703,0.8171875,cry,100,50,50,26,0.2,5,5,5,20,MLPClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.8276041666666667,0.8256820230896317,0.825,cry,150,75,75,26,0.2,5,5,5,20,MLPClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.841015625,0.8412430406626379,0.84296875,cry,200,100,100,26,0.2,5,5,5,20,MLPClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.8471875,0.8467194199937238,0.8450000000000001,cry,250,125,125,26,0.2,5,5,5,20,MLPClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.8431818181818181,0.8415351760573861,0.8386363636363637,cry,276,138,138,26,0.2,5,5,5,20,MLPClassifier,None,experiment_1_date_2019-08-31lev_tests_generic_ignore_scores
0.8127840909090909,0.8195158270431139,0.8477272727272729,cry,276,138,138,7,0.2,5,5,5,1,Sequential,model_layers=5,experiment_2_date_2019-08-31lev_tests_generic_ignore_scores
0.7664772727272726,0.763701006319524,0.7630681818181818,cry,276,138,138,7,0.2,5,5,5,1,Id3Estimator,None,experiment_2_date_2019-08-31lev_tests_generic_ignore_scores
0.8025568181818181,0.8071983680101427,0.8301136363636363,cry,276,138,138,7,0.2,5,5,5,1,KNeighborsClassifier,None,experiment_2_date_2019-08-31lev_tests_generic_ignore_scores
0.7346590909090909,0.7261178582999671,0.7113636363636364,cry,276,138,138,7,0.2,5,5,5,1,SVC,None,experiment_2_date_2019-08-31lev_tests_generic_ignore_scores
0.7997159090909091,0.8063915132424345,0.8380681818181819,cry,276,138,138,7,0.2,5,5,5,1,SVC,None,experiment_2_date_2019-08-31lev_tests_generic_ignore_scores
0.8028409090909091,0.8035814396964915,0.809090909090909,cry,276,138,138,7,0.2,5,5,5,1,GaussianProcessClassifier,None,experiment_2_date_2019-08-31lev_tests_generic_ignore_scores
0.7542613636363636,0.7546757703082336,0.7596590909090908,cry,276,138,138,7,0.2,5,5,5,1,DecisionTreeClassifier,None,experiment_2_date_2019-08-31lev_tests_generic_ignore_scores
0.7889204545454546,0.782188540834491,0.7647727272727273,cry,276,138,138,7,0.2,5,5,5,1,RandomForestClassifier,None,experiment_2_date_2019-08-31lev_tests_generic_ignore_scores
0.640625,0.6446965501776106,0.6613636363636364,cry,276,138,138,7,0.2,5,5,5,1,GaussianNB,None,experiment_2_date_2019-08-31lev_tests_generic_ignore_scores
0.753125,0.7486236262863546,0.7375,cry,276,138,138,7,0.2,5,5,5,1,AdaBoostClassifier,None,experiment_2_date_2019-08-31lev_tests_generic_ignore_scores
0.7798295454545454,0.7804475743904051,0.7897727272727273,cry,276,138,138,7,0.2,5,5,5,1,MLPClassifier,None,experiment_2_date_2019-08-31lev_tests_generic_ignore_scores
0.8255681818181819,0.8181251127309854,0.7914772727272728,cry,276,138,138,7,0.2,5,5,5,1,Sequential,model_layers=5,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7596590909090909,0.75854805206319,0.7625,cry,276,138,138,7,0.2,5,5,5,1,Id3Estimator,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7926136363636364,0.7957731165530302,0.8102272727272728,cry,276,138,138,7,0.2,5,5,5,1,KNeighborsClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7170454545454545,0.7056996005320111,0.6857954545454545,cry,276,138,138,7,0.2,5,5,5,1,SVC,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8161931818181818,0.8115123769313382,0.7965909090909091,cry,276,138,138,7,0.2,5,5,5,1,SVC,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7954545454545454,0.7994478741126844,0.8170454545454546,cry,276,138,138,7,0.2,5,5,5,1,GaussianProcessClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7599431818181817,0.7594005032674472,0.7630681818181817,cry,276,138,138,7,0.2,5,5,5,1,DecisionTreeClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7923295454545454,0.7840200440055503,0.759659090909091,cry,276,138,138,7,0.2,5,5,5,1,RandomForestClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.6548295454545454,0.638661006927794,0.6301136363636364,cry,276,138,138,7,0.2,5,5,5,1,GaussianNB,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7363636363636363,0.7318618195122684,0.7232954545454545,cry,276,138,138,7,0.2,5,5,5,1,AdaBoostClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7857954545454544,0.7854544955973234,0.7886363636363637,cry,276,138,138,7,0.2,5,5,5,1,MLPClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8519886363636363,0.8580625582927413,0.8909090909090909,cry,276,138,138,11,0.2,5,5,5,5,Sequential,model_layers=5,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7696022727272728,0.7694810628441842,0.7761363636363636,cry,276,138,138,11,0.2,5,5,5,5,Id3Estimator,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.815625,0.8206837159735677,0.8431818181818183,cry,276,138,138,11,0.2,5,5,5,5,KNeighborsClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.721875,0.708182399549532,0.6806818181818182,cry,276,138,138,11,0.2,5,5,5,5,SVC,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8017045454545454,0.8301393666811154,0.9573863636363638,cry,276,138,138,11,0.2,5,5,5,5,SVC,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8178977272727274,0.8211255083650508,0.8375,cry,276,138,138,11,0.2,5,5,5,5,GaussianProcessClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7775568181818182,0.7797702654146162,0.7971590909090909,cry,276,138,138,11,0.2,5,5,5,5,DecisionTreeClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7852272727272727,0.7781623352987194,0.7590909090909091,cry,276,138,138,11,0.2,5,5,5,5,RandomForestClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.625,0.661013905408772,0.7426136363636363,cry,276,138,138,11,0.2,5,5,5,5,GaussianNB,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.790909090909091,0.7910815247503833,0.7948863636363637,cry,276,138,138,11,0.2,5,5,5,5,AdaBoostClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7957386363636363,0.7936179351005157,0.7840909090909091,cry,276,138,138,11,0.2,5,5,5,5,MLPClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8829545454545454,0.8835753869008803,0.8829545454545455,cry,276,138,138,16,0.2,5,5,5,10,Sequential,model_layers=5,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.78125,0.7797289604606695,0.7784090909090909,cry,276,138,138,16,0.2,5,5,5,10,Id3Estimator,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8431818181818181,0.8424709557353711,0.8414772727272728,cry,276,138,138,16,0.2,5,5,5,10,KNeighborsClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7403409090909091,0.7312121153345692,0.7136363636363636,cry,276,138,138,16,0.2,5,5,5,10,SVC,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7755681818181819,0.8188721343070295,1.0,cry,276,138,138,16,0.2,5,5,5,10,SVC,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8383522727272726,0.8400802586016713,0.8482954545454545,cry,276,138,138,16,0.2,5,5,5,10,GaussianProcessClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7829545454545455,0.7829823075873383,0.7857954545454544,cry,276,138,138,16,0.2,5,5,5,10,DecisionTreeClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7693181818181819,0.7566140909505531,0.7272727272727273,cry,276,138,138,16,0.2,5,5,5,10,RandomForestClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.6582386363636363,0.6408234140598843,0.6164772727272727,cry,276,138,138,16,0.2,5,5,5,10,GaussianNB,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7937500000000001,0.7921994940122645,0.7914772727272728,cry,276,138,138,16,0.2,5,5,5,10,AdaBoostClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8147727272727273,0.815159050513266,0.8198863636363636,cry,276,138,138,16,0.2,5,5,5,10,MLPClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8954545454545455,0.8983894996667027,0.9170454545454545,cry,276,138,138,18,0.2,5,5,5,12,Sequential,model_layers=5,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8085227272727273,0.8076755268958793,0.8085227272727273,cry,276,138,138,18,0.2,5,5,5,12,Id3Estimator,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8321022727272727,0.8295097095580442,0.822159090909091,cry,276,138,138,18,0.2,5,5,5,12,KNeighborsClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7383522727272727,0.7251274491961378,0.6971590909090909,cry,276,138,138,18,0.2,5,5,5,12,SVC,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7534090909090909,0.8037942927224231,1.0,cry,276,138,138,18,0.2,5,5,5,12,SVC,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8494318181818181,0.8481287050477234,0.8471590909090908,cry,276,138,138,18,0.2,5,5,5,12,GaussianProcessClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8301136363636366,0.8293232639744744,0.825,cry,276,138,138,18,0.2,5,5,5,12,DecisionTreeClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7994318181818182,0.790283812737907,0.7619318181818182,cry,276,138,138,18,0.2,5,5,5,12,RandomForestClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.6821022727272728,0.6819122812341691,0.6818181818181819,cry,276,138,138,18,0.2,5,5,5,12,GaussianNB,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8000000000000002,0.7996889389940328,0.8011363636363636,cry,276,138,138,18,0.2,5,5,5,12,AdaBoostClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8139204545454546,0.8091297252298594,0.7960227272727273,cry,276,138,138,18,0.2,5,5,5,12,MLPClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.9034090909090908,0.9076738167937862,0.9380681818181819,cry,276,138,138,21,0.2,5,5,5,15,Sequential,model_layers=5,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.765625,0.7625833998475866,0.7596590909090909,cry,276,138,138,21,0.2,5,5,5,15,Id3Estimator,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8349431818181818,0.8302351298035654,0.8107954545454545,cry,276,138,138,21,0.2,5,5,5,15,KNeighborsClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.778125,0.765593969211239,0.7323863636363637,cry,276,138,138,21,0.2,5,5,5,15,SVC,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7485795454545454,0.8005717555471692,0.9988636363636364,cry,276,138,138,21,0.2,5,5,5,15,SVC,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8511363636363636,0.8510350124339758,0.8517045454545455,cry,276,138,138,21,0.2,5,5,5,15,GaussianProcessClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7792613636363637,0.7777120903019251,0.778409090909091,cry,276,138,138,21,0.2,5,5,5,15,DecisionTreeClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8193181818181818,0.8135726773808583,0.7943181818181819,cry,276,138,138,21,0.2,5,5,5,15,RandomForestClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7457386363636362,0.7382475280821843,0.7204545454545456,cry,276,138,138,21,0.2,5,5,5,15,GaussianNB,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8130681818181817,0.8133998025855698,0.8176136363636364,cry,276,138,138,21,0.2,5,5,5,15,AdaBoostClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8639204545454545,0.8611824780321127,0.8482954545454546,cry,276,138,138,21,0.2,5,5,5,15,MLPClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.9267045454545454,0.9296300350652211,0.9590909090909092,cry,276,138,138,26,0.2,5,5,5,20,Sequential,model_layers=5,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7622159090909091,0.7637462812839302,0.7749999999999999,cry,276,138,138,26,0.2,5,5,5,20,Id3Estimator,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8414772727272728,0.8346042780255936,0.8051136363636364,cry,276,138,138,26,0.2,5,5,5,20,KNeighborsClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7954545454545454,0.7861955841712023,0.7590909090909091,cry,276,138,138,26,0.2,5,5,5,20,SVC,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.728409090909091,0.7878665423265345,1.0,cry,276,138,138,26,0.2,5,5,5,20,SVC,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8576704545454545,0.8556732208897536,0.8494318181818181,cry,276,138,138,26,0.2,5,5,5,20,GaussianProcessClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7809659090909091,0.7787577747962403,0.7812500000000001,cry,276,138,138,26,0.2,5,5,5,20,DecisionTreeClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8147727272727273,0.8065889830780831,0.7789772727272728,cry,276,138,138,26,0.2,5,5,5,20,RandomForestClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7193181818181817,0.7141797559522065,0.7011363636363637,cry,276,138,138,26,0.2,5,5,5,20,GaussianNB,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8107954545454545,0.8129683191321572,0.8232954545454545,cry,276,138,138,26,0.2,5,5,5,20,AdaBoostClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8434659090909091,0.8410310682796842,0.8323863636363635,cry,276,138,138,26,0.2,5,5,5,20,MLPClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.9210227272727273,0.9214685441211569,0.9232954545454546,cry,276,138,138,31,0.2,5,5,5,25,Sequential,model_layers=5,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8051136363636363,0.8035192564010847,0.8056818181818182,cry,276,138,138,31,0.2,5,5,5,25,Id3Estimator,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8474431818181818,0.8421426258978512,0.8204545454545455,cry,276,138,138,31,0.2,5,5,5,25,KNeighborsClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7943181818181818,0.7893673099440411,0.7738636363636364,cry,276,138,138,31,0.2,5,5,5,25,SVC,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.702840909090909,0.7720735199226357,1.0,cry,276,138,138,31,0.2,5,5,5,25,SVC,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8517045454545454,0.850901769000876,0.8494318181818181,cry,276,138,138,31,0.2,5,5,5,25,GaussianProcessClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7948863636363636,0.7931741548387277,0.7948863636363636,cry,276,138,138,31,0.2,5,5,5,25,DecisionTreeClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8022727272727272,0.7948612018895973,0.7755681818181819,cry,276,138,138,31,0.2,5,5,5,25,RandomForestClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7730113636363636,0.7637595137361108,0.7431818181818182,cry,276,138,138,31,0.2,5,5,5,25,GaussianNB,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8090909090909091,0.8095699905608077,0.8159090909090909,cry,276,138,138,31,0.2,5,5,5,25,AdaBoostClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8400568181818182,0.8406179181906233,0.8460227272727273,cry,276,138,138,31,0.2,5,5,5,25,MLPClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8701704545454545,0.8795437871963488,0.9295454545454546,cry,276,138,138,36,0.2,5,5,5,30,Sequential,model_layers=5,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7741477272727273,0.771011846898005,0.7676136363636363,cry,276,138,138,36,0.2,5,5,5,30,Id3Estimator,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.840625,0.833838008781693,0.8051136363636364,cry,276,138,138,36,0.2,5,5,5,30,KNeighborsClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8017045454545455,0.7981400468890316,0.7863636363636364,cry,276,138,138,36,0.2,5,5,5,30,SVC,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.696875,0.7687165968025658,1.0,cry,276,138,138,36,0.2,5,5,5,30,SVC,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8397727272727272,0.8391384401155502,0.8403409090909091,cry,276,138,138,36,0.2,5,5,5,30,GaussianProcessClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7860795454545455,0.7860693508215904,0.7886363636363636,cry,276,138,138,36,0.2,5,5,5,30,DecisionTreeClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7900568181818182,0.7810314582138238,0.7590909090909093,cry,276,138,138,36,0.2,5,5,5,30,RandomForestClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.772159090909091,0.7732710102043867,0.7801136363636363,cry,276,138,138,36,0.2,5,5,5,30,GaussianNB,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7911931818181818,0.7927691018440803,0.8056818181818182,cry,276,138,138,36,0.2,5,5,5,30,AdaBoostClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8355113636363636,0.836870348245355,0.8414772727272728,cry,276,138,138,36,0.2,5,5,5,30,MLPClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.9150568181818182,0.9182699375244348,0.9448863636363637,cry,276,138,138,41,0.2,5,5,5,35,Sequential,model_layers=5,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.7843749999999999,0.7846913555802252,0.7897727272727273,cry,276,138,138,41,0.2,5,5,5,35,Id3Estimator,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8488636363636364,0.8438115054135081,0.8210227272727273,cry,276,138,138,41,0.2,5,5,5,35,KNeighborsClassifier,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
0.8198863636363637,0.8169138061097276,0.806818181818182,cry,276,138,138,41,0.2,5,5,5,35,SVC,None,experiment_2_date_2019-09-01lev_tests_generic_ignore_scores
