total_accuracy,f1_scream,recall_scream,clf_label,total_samples,positives,negatives,total_features,test_size_ratio,folds,kfold_repeats,sampling_repeats,n_mfcc_amount,model_name,model_info,userInput,,,,,,,,,,,,,,
0.908482143,0.909173218,0.916071429,scream,700,350,350,26,0.2,5,5,5,20,sequential_480,model_layers=4__max_eval(param-tuning-iterations=0),,,,,,,,,,,,,,,
0.90953062,0.909711218,0.912967563,scream,734,367,367,26,0.2,5,5,5,20,sequential_80,model_layers=4__max_eval(param-tuning-iterations=0),,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,strange_hyper_but_bad,,,,,,,,,,,,,,
0.496598639,0,0,scream,734,367,367,26,0.2,5,5,5,20,sequential_1,model_layers=5,,,,,,,,,,,,,,,
0.496598639,0,0,scream,734,367,367,26,0.2,5,5,5,20,sequential_1,model_layers=5,,,,,,,,,,,,,,,
0.496598639,0,0,scream,734,367,367,26,0.2,5,5,5,20,sequential_1,model_layers=5,,,,,,,,,,,,,,,
0.496598639,0,0,scream,734,367,367,26,0.2,5,5,5,20,sequential_72,model_layers=6,,,,,,,,,,,,,,,
0.81484375,0.814954825,0.81953125,scream,200,100,100,26,0.2,5,5,5,20,sequential_80,model_layers=6,6_layers_-not so good,,,,,,,,,,,,,,
0.823177083,0.824717803,0.833333333,scream,300,150,150,26,0.2,5,5,5,20,sequential_160,model_layers=6,,,,,,,,,,,,,,,
0.496598639,0,0,scream,734,367,367,26,0.2,5,5,5,20,sequential_1,model_layers=5,,,,,,,,,,,,,,,
0.496598639,0,0,scream,734,367,367,26,0.2,5,5,5,20,sequential_1,model_layers=5,,,,,,,,,,,,,,,
0.496598639,0,0,scream,734,367,367,26,0.2,5,5,5,20,sequential_1,model_layers=5,,,,,,,,,,,,,,,
0.496598639,0,0,scream,734,367,367,26,0.2,5,5,5,20,sequential_1,model_layers=5,,,,,,,,,,,,,,,
0.496598639,0,0,scream,734,367,367,26,0.2,5,5,5,20,sequential_1,model_layers=5,,,,,,,,,,,,,,,
0.97109375,0.971408227,0.97734375,scream,200,100,100,26,0.2,5,5,5,20,sequential_1,model_layers=5,,,,,,,,,,,,,,,
0.971354167,0.971374265,0.972916667,scream,300,150,150,26,0.2,5,5,5,20,sequential_1,model_layers=5,,,,,,,,,,,,,,,
0.973046875,0.973243799,0.97890625,scream,400,200,200,26,0.2,5,5,5,20,sequential_1,model_layers=5,,,,,,,,,,,,,,,
0.98015625,0.980118102,0.9796875,scream,500,250,250,26,0.2,5,5,5,20,sequential_1,model_layers=5,,,,,,,,,,,,,,,
0.977994792,0.978102463,0.980989583,scream,600,300,300,26,0.2,5,5,5,20,sequential_1,model_layers=5,,,,,,,,,,,,,,,
0.976227679,0.976434363,0.983482143,scream,700,350,350,26,0.2,5,5,5,20,sequential_1,model_layers=5,,,,,,,,,,,,,,,
0.977954488,0.978177131,0.985078171,scream,734,367,367,26,0.2,5,5,5,20,sequential_1,model_layers=5,,,,,,,,,,,,,,,
0.496598639,0,0,scream,734,367,367,26,0.2,5,5,5,20,sequential_46,model_layers=5,,,,,,,,,,,,,,,
0.96171875,0.960854375,0.9453125,scream,200,100,100,26,0.2,5,5,5,20,sequential_46,model_layers=5,,,,,,,,,,,,,,,
0.96796875,0.967747016,0.9640625,scream,300,150,150,26,0.2,5,5,5,20,sequential_46,model_layers=5,,,,,,,,,,,,,,,
0.966210938,0.966144588,0.964453125,scream,400,200,200,26,0.2,5,5,5,20,sequential_46,model_layers=5,,,,,,,,,,,,,,,
0.9709375,0.970707909,0.9671875,scream,500,250,250,26,0.2,5,5,5,20,sequential_46,model_layers=5,,,,,,,,,,,,,,,
0.965104167,0.965375872,0.970833333,scream,600,300,300,26,0.2,5,5,5,20,sequential_46,model_layers=5,,,,,,,,,,,,,,,
0.969754464,0.969821356,0.971205357,scream,700,350,350,26,0.2,5,5,5,20,sequential_46,model_layers=5,,,,,,,,,,,,,,,
0.971272657,0.971373511,0.975054793,scream,734,367,367,26,0.2,5,5,5,20,sequential_46,model_layers=5,,,,,,,,,,,,,,,
0.963671875,0.963011687,0.95703125,scream,200,100,100,26,0.2,5,5,5,20,Sequential,TEST,RUN,#NAME?,RESULTS,-,Goal:,compare,different,models,with,best,model,on,different,data,sizes
0.740234375,0.736537146,0.73359375,scream,200,100,100,26,0.2,5,5,5,20,Id3Estimator,TEST,RUN,#NAME?,RESULTS,-,Goal:,compare,different,models,with,best,model,on,different,data,sizes
0.801171875,0.807215118,0.83671875,scream,200,100,100,26,0.2,5,5,5,20,KNeighborsClassifier,TEST,RUN,#NAME?,RESULTS,-,Goal:,compare,different,models,with,best,model,on,different,data,sizes
0.79375,0.794118844,0.803125,scream,200,100,100,26,0.2,5,5,5,20,SVC,TEST,RUN,#NAME?,RESULTS,-,Goal:,compare,different,models,with,best,model,on,different,data,sizes
0.759375,0.758063958,0.7625,scream,200,100,100,26,0.2,5,5,5,20,SVC,TEST,RUN,#NAME?,RESULTS,-,Goal:,compare,different,models,with,best,model,on,different,data,sizes
0.591015625,0.709537279,0.9953125,scream,200,100,100,26,0.2,5,5,5,20,SVC,TEST,RUN,#NAME?,RESULTS,-,Goal:,compare,different,models,with,best,model,on,different,data,sizes
0.8171875,0.820811863,0.8390625,scream,200,100,100,26,0.2,5,5,5,20,GaussianProcessClassifier,TEST,RUN,#NAME?,RESULTS,-,Goal:,compare,different,models,with,best,model,on,different,data,sizes
0.721875,0.7183231,0.71875,scream,200,100,100,26,0.2,5,5,5,20,DecisionTreeClassifier,TEST,RUN,#NAME?,RESULTS,-,Goal:,compare,different,models,with,best,model,on,different,data,sizes
0.74609375,0.725061413,0.684375,scream,200,100,100,26,0.2,5,5,5,20,RandomForestClassifier,TEST,RUN,#NAME?,RESULTS,-,Goal:,compare,different,models,with,best,model,on,different,data,sizes
0.672265625,0.636546753,0.60859375,scream,200,100,100,26,0.2,5,5,5,20,MLPClassifier,TEST,RUN,#NAME?,RESULTS,-,Goal:,compare,different,models,with,best,model,on,different,data,sizes
0.80703125,0.80578041,0.809375,scream,200,100,100,26,0.2,5,5,5,20,AdaBoostClassifier,TEST,RUN,#NAME?,RESULTS,-,Goal:,compare,different,models,with,best,model,on,different,data,sizes
0.7609375,0.760513917,0.76484375,scream,200,100,100,26,0.2,5,5,5,20,GaussianNB,TEST,RUN,#NAME?,RESULTS,-,Goal:,compare,different,models,with,best,model,on,different,data,sizes
0.95625,0.95525374,0.946875,scream,200,100,100,26,0.2,5,5,5,20,Sequential,None,TEST_RUN_IGNORE_RESULTS,,,,,,,,,,,,,,
0.731640625,0.724685306,0.71640625,scream,200,100,100,26,0.2,5,5,5,20,Id3Estimator,None,TEST_RUN_IGNORE_RESULTS,,,,,,,,,,,,,,
0.778515625,0.790243291,0.8375,scream,200,100,100,26,0.2,5,5,5,20,KNeighborsClassifier,None,TEST_RUN_IGNORE_RESULTS,,,,,,,,,,,,,,
0.775390625,0.775760499,0.78359375,scream,200,100,100,26,0.2,5,5,5,20,SVC,None,TEST_RUN_IGNORE_RESULTS,,,,,,,,,,,,,,
0.787109375,0.789435565,0.8046875,scream,200,100,100,26,0.2,5,5,5,20,SVC,None,TEST_RUN_IGNORE_RESULTS,,,,,,,,,,,,,,
0.590234375,0.709219576,0.99609375,scream,200,100,100,26,0.2,5,5,5,20,SVC,None,TEST_RUN_IGNORE_RESULTS,,,,,,,,,,,,,,
0.811328125,0.813620412,0.83125,scream,200,100,100,26,0.2,5,5,5,20,GaussianProcessClassifier,None,TEST_RUN_IGNORE_RESULTS,,,,,,,,,,,,,,
0.739453125,0.735770854,0.7359375,scream,200,100,100,26,0.2,5,5,5,20,DecisionTreeClassifier,None,TEST_RUN_IGNORE_RESULTS,,,,,,,,,,,,,,
0.73984375,0.7283142,0.70546875,scream,200,100,100,26,0.2,5,5,5,20,RandomForestClassifier,None,TEST_RUN_IGNORE_RESULTS,,,,,,,,,,,,,,
0.646875,0.623026649,0.6265625,scream,200,100,100,26,0.2,5,5,5,20,MLPClassifier,None,TEST_RUN_IGNORE_RESULTS,,,,,,,,,,,,,,
0.8140625,0.815496085,0.8296875,scream,200,100,100,26,0.2,5,5,5,20,AdaBoostClassifier,None,TEST_RUN_IGNORE_RESULTS,,,,,,,,,,,,,,
0.764453125,0.761964996,0.76171875,scream,200,100,100,26,0.2,5,5,5,20,GaussianNB,None,TEST_RUN_IGNORE_RESULTS,,,,,,,,,,,,,,
0.958984375,0.957199385827999,0.9382812500000001,scream,200,100,100,26,0.2,5,5,5,20,Sequential,None,TEST_RUN_IGNORE_RESULTS
0.73828125,0.7349547359694131,0.73125,scream,200,100,100,26,0.2,5,5,5,20,Id3Estimator,None,TEST_RUN_IGNORE_RESULTS
0.77734375,0.7901489506308162,0.83515625,scream,200,100,100,26,0.2,5,5,5,20,KNeighborsClassifier,None,TEST_RUN_IGNORE_RESULTS
0.7980468749999999,0.8008719312189344,0.8125,scream,200,100,100,26,0.2,5,5,5,20,SVC,None,TEST_RUN_IGNORE_RESULTS
0.7625000000000001,0.7668177785006468,0.7867187499999999,scream,200,100,100,26,0.2,5,5,5,20,SVC,None,TEST_RUN_IGNORE_RESULTS
0.609375,0.7203259127657452,1.0,scream,200,100,100,26,0.2,5,5,5,20,SVC,None,TEST_RUN_IGNORE_RESULTS
0.8167968750000001,0.8172745379263402,0.8265624999999999,scream,200,100,100,26,0.2,5,5,5,20,GaussianProcessClassifier,None,TEST_RUN_IGNORE_RESULTS
0.736328125,0.7342313269337577,0.7367187500000001,scream,200,100,100,26,0.2,5,5,5,20,DecisionTreeClassifier,None,TEST_RUN_IGNORE_RESULTS
0.7332031250000001,0.7131972943271581,0.6734375,scream,200,100,100,26,0.2,5,5,5,20,RandomForestClassifier,None,TEST_RUN_IGNORE_RESULTS
0.75703125,0.7508506050200285,0.746875,scream,200,100,100,26,0.2,5,5,5,20,GaussianNB,None,TEST_RUN_IGNORE_RESULTS
0.7992187500000001,0.8012968345758462,0.8078125,scream,200,100,100,26,0.2,5,5,5,20,AdaBoostClassifier,None,TEST_RUN_IGNORE_RESULTS
0.5265625,0.478503582047888,0.51328125,scream,200,100,100,26,0.2,5,5,5,20,MLPClassifier,None,TEST_RUN_IGNORE_RESULTS
0.952734375,0.9519587671313344,0.9437500000000001,scream,200,100,100,26,0.2,5,5,5,20,Sequential,model_layers=5,TEST_RUN_IGNORE_RESULTS
0.7226562500000001,0.7135153739323078,0.7039062500000001,scream,200,100,100,26,0.2,5,5,5,20,Id3Estimator,None,TEST_RUN_IGNORE_RESULTS
0.7855468749999999,0.7893836057832425,0.81015625,scream,200,100,100,26,0.2,5,5,5,20,KNeighborsClassifier,None,TEST_RUN_IGNORE_RESULTS
0.7753906249999999,0.7728387470336326,0.7671875,scream,200,100,100,26,0.2,5,5,5,20,SVC,None,TEST_RUN_IGNORE_RESULTS
0.7953124999999999,0.7926884604970896,0.79375,scream,200,100,100,26,0.2,5,5,5,20,SVC,None,TEST_RUN_IGNORE_RESULTS
0.5882812500000001,0.7083486855293282,0.9953125,scream,200,100,100,26,0.2,5,5,5,20,SVC,None,TEST_RUN_IGNORE_RESULTS
0.823046875,0.8259461287520861,0.84609375,scream,200,100,100,26,0.2,5,5,5,20,GaussianProcessClassifier,None,TEST_RUN_IGNORE_RESULTS
0.74296875,0.7339814928610587,0.71640625,scream,200,100,100,26,0.2,5,5,5,20,DecisionTreeClassifier,None,TEST_RUN_IGNORE_RESULTS
0.75546875,0.7401123646057662,0.70546875,scream,200,100,100,26,0.2,5,5,5,20,RandomForestClassifier,None,TEST_RUN_IGNORE_RESULTS
0.7699218750000001,0.7662171833583934,0.7625,scream,200,100,100,26,0.2,5,5,5,20,GaussianNB,None,TEST_RUN_IGNORE_RESULTS
0.801953125,0.8012330719031675,0.8062499999999999,scream,200,100,100,26,0.2,5,5,5,20,AdaBoostClassifier,None,TEST_RUN_IGNORE_RESULTS
0.48945312500000004,0.48024517515993403,0.52421875,scream,200,100,100,26,0.2,5,5,5,20,MLPClassifier,None,TEST_RUN_IGNORE_RESULTS
0.9707031250000001,0.9706381982778449,0.96875,scream,200,100,100,26,0.2,5,5,5,20,Sequential,model_layers=5,compare_different_models
0.9645833333333333,0.9640420605028938,0.9546875000000001,scream,300,150,150,26,0.2,5,5,5,20,Sequential,model_layers=5,compare_different_models
0.9675781250000001,0.9673219980601901,0.9640625,scream,400,200,200,26,0.2,5,5,5,20,Sequential,model_layers=5,compare_different_models
0.96375,0.9636313618558708,0.9625,scream,500,250,250,26,0.2,5,5,5,20,Sequential,model_layers=5,compare_different_models
0.9690104166666667,0.9689474946163326,0.9679687499999998,scream,600,300,300,26,0.2,5,5,5,20,Sequential,model_layers=5,compare_different_models
0.9691964285714285,0.9692742488000232,0.9714285714285714,scream,700,350,350,26,0.2,5,5,5,20,Sequential,model_layers=5,compare_different_models
0.964227494167953,0.9644606968026657,0.9709709234365868,scream,734,367,367,26,0.2,5,5,5,20,Sequential,model_layers=5,compare_different_models
0.740625,0.7356093527203951,0.7289062500000001,scream,200,100,100,26,0.2,5,5,5,20,Id3Estimator,None,compare_different_models
0.78828125,0.7849969162324006,0.7791666666666667,scream,300,150,150,26,0.2,5,5,5,20,Id3Estimator,None,compare_different_models
0.8123046875000001,0.8099685343516849,0.80546875,scream,400,200,200,26,0.2,5,5,5,20,Id3Estimator,None,compare_different_models
0.83375,0.8309703433507493,0.8228125,scream,500,250,250,26,0.2,5,5,5,20,Id3Estimator,None,compare_different_models
0.851171875,0.8493821058669673,0.8421875,scream,600,300,300,26,0.2,5,5,5,20,Id3Estimator,None,compare_different_models
0.8582589285714286,0.85719769437071,0.8529017857142858,scream,700,350,350,26,0.2,5,5,5,20,Id3Estimator,None,compare_different_models
0.8514786955446657,0.8500162465818661,0.8434504675628287,scream,734,367,367,26,0.2,5,5,5,20,Id3Estimator,None,compare_different_models
0.794921875,0.8033391397762775,0.8390625,scream,200,100,100,26,0.2,5,5,5,20,KNeighborsClassifier,None,compare_different_models
0.8312499999999999,0.8360537249607363,0.8635416666666667,scream,300,150,150,26,0.2,5,5,5,20,KNeighborsClassifier,None,compare_different_models
0.8392578125,0.8427820773699348,0.8636718749999999,scream,400,200,200,26,0.2,5,5,5,20,KNeighborsClassifier,None,compare_different_models
0.85421875,0.8546424364881308,0.8590625,scream,500,250,250,26,0.2,5,5,5,20,KNeighborsClassifier,None,compare_different_models
0.8787760416666667,0.8788988039884488,0.8812499999999999,scream,600,300,300,26,0.2,5,5,5,20,KNeighborsClassifier,None,compare_different_models
0.8829241071428572,0.8822443383201641,0.8785714285714286,scream,700,350,350,26,0.2,5,5,5,20,KNeighborsClassifier,None,compare_different_models
0.8866377437096316,0.8860042075402742,0.883364991233197,scream,734,367,367,26,0.2,5,5,5,20,KNeighborsClassifier,None,compare_different_models
0.8109375,0.8100579601958096,0.8109375000000001,scream,200,100,100,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.8481770833333333,0.8503225326419841,0.8666666666666667,scream,300,150,150,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.8544921875000001,0.8577046788215799,0.8757812500000001,scream,400,200,200,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.8603124999999999,0.8630370523457166,0.8821875000000001,scream,500,250,250,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.8746093749999999,0.877004042520072,0.8934895833333334,scream,600,300,300,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.8827008928571429,0.8836258751421119,0.8915178571428573,scream,700,350,350,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.8856588152577339,0.8869496923435636,0.897406487434249,scream,734,367,367,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.79765625,0.7994904142646937,0.8101562499999999,scream,200,100,100,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.8260416666666667,0.8310231648373669,0.8578125,scream,300,150,150,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.845703125,0.8487049288913995,0.8671875,scream,400,200,200,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.86421875,0.8686754828288352,0.8971875,scream,500,250,250,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.8755208333333333,0.8778413569611521,0.89375,scream,600,300,300,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.8760044642857142,0.8783253439593883,0.8950892857142857,scream,700,350,350,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.8802290171189937,0.8829097799227917,0.9044491525423728,scream,734,367,367,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.579296875,0.6882014668829487,0.9710937500000001,scream,200,100,100,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.6010416666666667,0.714680610675721,0.9963541666666667,scream,300,150,150,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.6337890625,0.7318722779108854,0.996484375,scream,400,200,200,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.651875,0.7409299821633637,0.9924999999999999,scream,500,250,250,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.6733072916666667,0.7530799106086984,0.99375,scream,600,300,300,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.6922991071428571,0.7642027475500601,0.9944196428571429,scream,700,350,350,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.69620651565786,0.7665265313713394,0.9970119812974869,scream,734,367,367,26,0.2,5,5,5,20,SVC,None,compare_different_models
0.815625,0.8195341858818337,0.8421875,scream,200,100,100,26,0.2,5,5,5,20,GaussianProcessClassifier,None,compare_different_models
0.8611979166666668,0.862943427517185,0.8781249999999999,scream,300,150,150,26,0.2,5,5,5,20,GaussianProcessClassifier,None,compare_different_models
0.8697265625,0.8717815233496552,0.88671875,scream,400,200,200,26,0.2,5,5,5,20,GaussianProcessClassifier,None,compare_different_models
0.8932812500000001,0.8935678500523183,0.8968750000000001,scream,500,250,250,26,0.2,5,5,5,20,GaussianProcessClassifier,None,compare_different_models
0.90390625,0.9043715139781299,0.909375,scream,600,300,300,26,0.2,5,5,5,20,GaussianProcessClassifier,None,compare_different_models
0.9118303571428571,0.9120268922927764,0.9154017857142857,scream,700,350,350,26,0.2,5,5,5,20,GaussianProcessClassifier,None,compare_different_models
0.9102483240669974,0.9107725567634257,0.9170149035651666,scream,734,367,367,26,0.2,5,5,5,20,GaussianProcessClassifier,None,compare_different_models
0.7515624999999999,0.7473265340024808,0.7429687500000002,scream,200,100,100,26,0.2,5,5,5,20,DecisionTreeClassifier,None,compare_different_models
0.7669270833333333,0.762719613681704,0.7562499999999999,scream,300,150,150,26,0.2,5,5,5,20,DecisionTreeClassifier,None,compare_different_models
0.8091796875,0.804821195177944,0.7933593749999999,scream,400,200,200,26,0.2,5,5,5,20,DecisionTreeClassifier,None,compare_different_models
0.8192187499999999,0.8170657083922823,0.8090624999999999,scream,500,250,250,26,0.2,5,5,5,20,DecisionTreeClassifier,None,compare_different_models
0.8467447916666666,0.845990246512984,0.8447916666666667,scream,600,300,300,26,0.2,5,5,5,20,DecisionTreeClassifier,None,compare_different_models
0.8441964285714286,0.8442468774182063,0.8459821428571429,scream,700,350,350,26,0.2,5,5,5,20,DecisionTreeClassifier,None,compare_different_models
0.8584975547862749,0.8571995544321599,0.8534848042080654,scream,734,367,367,26,0.2,5,5,5,20,DecisionTreeClassifier,None,compare_different_models
0.736328125,0.717457638970204,0.678125,scream,200,100,100,26,0.2,5,5,5,20,RandomForestClassifier,None,compare_different_models
0.7895833333333333,0.7787241816526798,0.7458333333333333,scream,300,150,150,26,0.2,5,5,5,20,RandomForestClassifier,None,compare_different_models
0.8230468750000002,0.8166836185877345,0.7921874999999999,scream,400,200,200,26,0.2,5,5,5,20,RandomForestClassifier,None,compare_different_models
0.8539062499999999,0.8514680230960008,0.838125,scream,500,250,250,26,0.2,5,5,5,20,RandomForestClassifier,None,compare_different_models
0.8658854166666667,0.8642803902902556,0.8541666666666666,scream,600,300,300,26,0.2,5,5,5,20,RandomForestClassifier,None,compare_different_models
0.8767857142857143,0.8753502070332907,0.8667410714285714,scream,700,350,350,26,0.2,5,5,5,20,RandomForestClassifier,None,compare_different_models
0.8698860003396823,0.868633468002235,0.8632415254237287,scream,734,367,367,26,0.2,5,5,5,20,RandomForestClassifier,None,compare_different_models
0.765625,0.7644470747700479,0.77578125,scream,200,100,100,26,0.2,5,5,5,20,GaussianNB,None,compare_different_models
0.8059895833333333,0.8109646156619137,0.8333333333333334,scream,300,150,150,26,0.2,5,5,5,20,GaussianNB,None,compare_different_models
0.8208984375,0.8229733812100376,0.837890625,scream,400,200,200,26,0.2,5,5,5,20,GaussianNB,None,compare_different_models
0.8367187500000001,0.8394968741158351,0.8546875,scream,500,250,250,26,0.2,5,5,5,20,GaussianNB,None,compare_different_models
0.8364583333333333,0.8387395236337848,0.8502604166666666,scream,600,300,300,26,0.2,5,5,5,20,GaussianNB,None,compare_different_models
0.8436383928571427,0.8464694189880434,0.8616071428571428,scream,700,350,350,26,0.2,5,5,5,20,GaussianNB,None,compare_different_models
0.8478681339197849,0.8488723916805896,0.8568782875511397,scream,734,367,367,26,0.2,5,5,5,20,GaussianNB,None,compare_different_models
0.788671875,0.7914555589401807,0.81171875,scream,200,100,100,26,0.2,5,5,5,20,AdaBoostClassifier,None,compare_different_models
0.8135416666666667,0.8137431908166441,0.8166666666666667,scream,300,150,150,26,0.2,5,5,5,20,AdaBoostClassifier,None,compare_different_models
0.8552734375,0.8556143831477216,0.859765625,scream,400,200,200,26,0.2,5,5,5,20,AdaBoostClassifier,None,compare_different_models
0.8621875000000001,0.8634824656306386,0.8746875,scream,500,250,250,26,0.2,5,5,5,20,AdaBoostClassifier,None,compare_different_models
0.8697916666666666,0.8710561775237775,0.8802083333333333,scream,600,300,300,26,0.2,5,5,5,20,AdaBoostClassifier,None,compare_different_models
0.8879464285714285,0.8882326271731015,0.8919642857142858,scream,700,350,350,26,0.2,5,5,5,20,AdaBoostClassifier,None,compare_different_models
0.8929808285503055,0.8934655153335072,0.8984438924605493,scream,734,367,367,26,0.2,5,5,5,20,AdaBoostClassifier,None,compare_different_models
0.828515625,0.8267418860580154,0.8296874999999999,scream,200,100,100,26,0.2,5,5,5,20,MLPClassifier,None,compare_different_models
0.8416666666666667,0.8419399458805515,0.8458333333333334,scream,300,150,150,26,0.2,5,5,5,20,MLPClassifier,None,compare_different_models
0.8830078125,0.8849422892250356,0.90078125,scream,400,200,200,26,0.2,5,5,5,20,MLPClassifier,None,compare_different_models
0.89578125,0.8969615027285127,0.9059375000000001,scream,500,250,250,26,0.2,5,5,5,20,MLPClassifier,None,compare_different_models
0.900390625,0.9018789716419455,0.91640625,scream,600,300,300,26,0.2,5,5,5,20,MLPClassifier,None,compare_different_models
0.9104910714285714,0.9112287655254228,0.9196428571428572,scream,700,350,350,26,0.2,5,5,5,20,MLPClassifier,None,compare_different_models
0.9061984388346895,0.9065551202695019,0.9116817650496785,scream,734,367,367,26,0.2,5,5,5,20,MLPClassifier,None,compare_different_models
0.9613281250000001,0.9605291090612098,0.95234375,scream,200,100,100,26,0.2,5,5,5,20,Sequential,model_layers=5,compare_different_models-20%_nearmiss_instead_of_50%
0.9674479166666666,0.9671056272626786,0.9619791666666667,scream,300,150,150,26,0.2,5,5,5,20,Sequential,model_layers=5,compare_different_models-20%_nearmiss_instead_of_50%
