filename,spectral_centroid,zero_crossings,spectral_rolloff,chroma_stft,rms,mel_spec,mfcc_1,mfcc_2,mfcc_3,mfcc_4,mfcc_5,label
silence.wav_97.wav,791.2183681751466,0.007927788628472222,975.9226481119791,0.5789405703544617,112.39385986328125,21.550207138061523,-221.55722045898438,105.86905670166016,40.215755462646484,24.69656753540039,17.63751983642578,Far_miss
silence.wav_98.wav,777.3311618492679,0.007758246527777778,952.4454752604166,0.5796570777893066,124.54248046875,11.907405853271484,-250.8429718017578,108.25824737548828,40.670501708984375,22.97090721130371,18.119680404663086,Far_miss
silence.wav_99.wav,733.9710957903561,0.00794361255787037,856.3934326171875,0.5711874961853027,132.9337158203125,8.330839157104492,-268.0824279785156,113.93245697021484,39.620731353759766,22.987903594970703,17.920560836791992,Far_miss
15431__acclivity__beeeatersandbirth.wav,3525.6858715911812,0.2181712962962963,7306.534830729167,0.5704973340034485,113.02061462402344,0.10485264658927917,-244.2899627685547,54.80419158935547,-2.5890564918518066,10.305901527404785,9.552324295043945,NearMiss_cry
155478__gb01__howl-bark-whine.wav,2043.9413275233808,0.10218641493055555,3945.95947265625,0.3070324957370758,111.18679809570312,5.789355754852295,-218.65345764160156,87.24861907958984,-34.873836517333984,7.954150676727295,-9.48611068725586,NearMiss_cry
194899__lolamadeus__distressed-mother-cow-and-calves.wav,2651.514990366362,0.14199037905092593,5248.817952473958,0.38656461238861084,272.0564270019531,0.017753692343831062,-598.3799438476562,48.23338317871094,-22.964582443237305,-5.452432155609131,6.107674598693848,NearMiss_cry
207437__godspine__guitar-cry.wav,946.1462146351328,0.04114673755787037,1733.3730061848958,0.39393195509910583,242.44998168945312,0.5348587036132812,-533.3750610351562,46.106998443603516,-13.566587448120117,-7.162228584289551,6.225083351135254,NearMiss_cry
319619__framing-noise__hawk-cry-bird-ext.wav,2866.3947182675174,0.2066966869212963,4902.891031901042,0.5254142880439758,240.46533203125,0.01052162703126669,-522.982421875,48.79756546020508,-64.65574645996094,23.09122085571289,-33.39995193481445,NearMiss_cry
366017__pastabra__dogs-howling.wav,1752.5511136675445,0.11802390769675926,2637.9669189453125,0.20885269343852997,208.10792541503906,0.4622748792171478,-444.39202880859375,79.03582763671875,-46.64399719238281,-43.26921463012695,-29.515865325927734,NearMiss_cry
376669__felix-blume__toucan-screaming-in-the-amazon-forest-venezuela.wav,1933.2291779940463,0.10241925274884259,3621.814982096354,0.4183003902435303,200.12693786621094,2.1653244495391846,-440.6205139160156,9.377189636230469,-21.35842514038086,5.4414496421813965,13.55813217163086,NearMiss_cry
